OBJECTID,Id,ORIG_FID,Name,x,y,distance
2930,0,0, ,649379.3434,6095076.642,87900
2931,0,0, ,649409.3312,6095077.499,87930
2932,0,0, ,649439.319,6095078.356,87960
2933,0,0, ,649469.3067,6095079.212,87990
2934,0,0, ,649499.2945,6095080.069,88020
2935,0,0, ,649529.2823,6095080.926,88050
2936,0,0, ,649559.27,6095081.783,88080
2937,0,0, ,649589.2578,6095082.64,88110
2938,0,0, ,649619.2456,6095083.496,88140
2939,0,0, ,649649.2333,6095084.353,88170
2940,0,0, ,649679.2211,6095085.21,88200
2941,0,0, ,649709.2089,6095086.067,88230
2942,0,0, ,649739.1966,6095086.924,88260
2943,0,0, ,649769.1844,6095087.78,88290
2944,0,0, ,649799.1722,6095088.637,88320
2945,0,0, ,649829.1599,6095089.494,88350
2946,0,0, ,649859.1477,6095090.351,88380
2947,0,0, ,649889.1355,6095091.208,88410
2948,0,0, ,649919.1232,6095092.064,88440
2949,0,0, ,649949.111,6095092.921,88470
2950,0,0, ,649979.0988,6095093.778,88500
2951,0,0, ,650009.0864,6095094.635,88530
2952,0,0, ,650039.0742,6095095.492,88560
2953,0,0, ,650069.062,6095096.348,88590
2954,0,0, ,650099.0497,6095097.205,88620
2955,0,0, ,650129.0375,6095098.062,88650
2956,0,0, ,650159.0253,6095098.919,88680
2957,0,0, ,650189.0131,6095099.776,88710
2958,0,0, ,650219.0008,6095100.632,88740
2959,0,0, ,650248.9886,6095101.489,88770
2960,0,0, ,650278.9764,6095102.346,88800
2961,0,0, ,650308.9641,6095103.203,88830
2962,0,0, ,650338.9519,6095104.06,88860
2963,0,0, ,650368.9397,6095104.916,88890
2964,0,0, ,650398.9274,6095105.773,88920
2965,0,0, ,650428.9152,6095106.63,88950
2966,0,0, ,650458.903,6095107.487,88980
2967,0,0, ,650488.8907,6095108.343,89010
2968,0,0, ,650518.8785,6095109.2,89040
2969,0,0, ,650548.8663,6095110.057,89070
2970,0,0, ,650578.854,6095110.914,89100
2971,0,0, ,650608.8417,6095111.771,89130
2972,0,0, ,650638.8295,6095112.627,89160
2973,0,0, ,650668.8172,6095113.484,89190
2974,0,0, ,650698.805,6095114.341,89220
2975,0,0, ,650728.7928,6095115.198,89250
2976,0,0, ,650758.7805,6095116.055,89280
2977,0,0, ,650788.7683,6095116.911,89310
2978,0,0, ,650818.7561,6095117.768,89340
2979,0,0, ,650848.7438,6095118.625,89370
2980,0,0, ,650878.7316,6095119.482,89400
2981,0,0, ,650908.7194,6095120.339,89430
2982,0,0, ,650938.7071,6095121.195,89460
2983,0,0, ,650968.6949,6095122.052,89490
2984,0,0, ,650998.6827,6095122.909,89520
2985,0,0, ,651028.6704,6095123.766,89550
2986,0,0, ,651058.6582,6095124.623,89580
2987,0,0, ,651088.646,6095125.479,89610
2988,0,0, ,651118.6337,6095126.336,89640
2989,0,0, ,651148.6215,6095127.193,89670
2990,0,0, ,651178.6093,6095128.05,89700
2991,0,0, ,651208.5969,6095128.906,89730
2992,0,0, ,651238.5847,6095129.763,89760
2993,0,0, ,651268.5725,6095130.62,89790
2994,0,0, ,651298.5603,6095131.477,89820
2995,0,0, ,651328.548,6095132.334,89850
2996,0,0, ,651358.5358,6095133.19,89880
2997,0,0, ,651388.5236,6095134.047,89910
2998,0,0, ,651418.5113,6095134.904,89940
2999,0,0, ,651448.4991,6095135.761,89970
3000,0,0, ,651478.4869,6095136.618,90000
3001,0,0, ,651508.4746,6095137.474,90030
3002,0,0, ,651538.4624,6095138.331,90060
3003,0,0, ,651568.4502,6095139.188,90090
3004,0,0, ,651598.4379,6095140.045,90120
3005,0,0, ,651628.4257,6095140.902,90150
3006,0,0, ,651658.4135,6095141.758,90180
3007,0,0, ,651688.4012,6095142.615,90210
3008,0,0, ,651718.389,6095143.472,90240
3009,0,0, ,651748.3768,6095144.329,90270
3010,0,0, ,651778.3645,6095145.185,90300
3011,0,0, ,651808.3522,6095146.042,90330
3012,0,0, ,651838.34,6095146.899,90360
3013,0,0, ,651868.3277,6095147.756,90390
3014,0,0, ,651898.3155,6095148.613,90420
3015,0,0, ,651928.3033,6095149.469,90450
3016,0,0, ,651958.291,6095150.326,90480
3017,0,0, ,651988.2788,6095151.183,90510
3018,0,0, ,652018.2666,6095152.04,90540
3019,0,0, ,652048.2543,6095152.897,90570
3020,0,0, ,652078.2421,6095153.753,90600
3021,0,0, ,652108.2299,6095154.61,90630
3022,0,0, ,652138.2176,6095155.467,90660
3023,0,0, ,652168.2054,6095156.324,90690
3024,0,0, ,652198.1932,6095157.181,90720
3025,0,0, ,652228.1809,6095158.037,90750
3026,0,0, ,652258.1687,6095158.894,90780
3027,0,0, ,652288.1565,6095159.751,90810
3028,0,0, ,652318.1442,6095160.608,90840
3029,0,0, ,652348.132,6095161.465,90870
3030,0,0, ,652378.1198,6095162.321,90900
3031,0,0, ,652408.1075,6095163.178,90930
3032,0,0, ,652438.0952,6095164.035,90960
3033,0,0, ,652468.083,6095164.892,90990
3034,0,0, ,652498.0708,6095165.749,91020
3035,0,0, ,652528.0585,6095166.605,91050
3036,0,0, ,652558.0463,6095167.462,91080
3037,0,0, ,652588.0341,6095168.319,91110
3038,0,0, ,652618.0218,6095169.176,91140
3039,0,0, ,652648.0096,6095170.032,91170
3040,0,0, ,652677.9974,6095170.889,91200
3041,0,0, ,652707.9851,6095171.746,91230
3042,0,0, ,652737.9729,6095172.603,91260
3043,0,0, ,652767.9607,6095173.46,91290
3044,0,0, ,652797.9484,6095174.316,91320
3045,0,0, ,652827.9362,6095175.173,91350
3046,0,0, ,652857.924,6095176.03,91380
3047,0,0, ,652887.9117,6095176.887,91410
3048,0,0, ,652917.8995,6095177.744,91440
3049,0,0, ,652947.8873,6095178.6,91470
3050,0,0, ,652977.875,6095179.457,91500
3051,0,0, ,653007.8628,6095180.314,91530
3052,0,0, ,653037.8505,6095181.171,91560
3053,0,0, ,653067.8382,6095182.028,91590
3054,0,0, ,653097.826,6095182.884,91620
3055,0,0, ,653127.8138,6095183.741,91650
3056,0,0, ,653157.8015,6095184.598,91680
3057,0,0, ,653187.7893,6095185.455,91710
3058,0,0, ,653217.7771,6095186.312,91740
3059,0,0, ,653247.7648,6095187.168,91770
3060,0,0, ,653277.7526,6095188.025,91800
3061,0,0, ,653307.7404,6095188.882,91830
3062,0,0, ,653337.7281,6095189.739,91860
3063,0,0, ,653367.7159,6095190.596,91890
3064,0,0, ,653397.7037,6095191.452,91920
3065,0,0, ,653427.6914,6095192.309,91950
3066,0,0, ,653457.6792,6095193.166,91980
3067,0,0, ,653487.667,6095194.023,92010
3068,0,0, ,653517.6547,6095194.88,92040
3069,0,0, ,653547.6425,6095195.736,92070
3070,0,0, ,653577.6303,6095196.593,92100
3071,0,0, ,653607.6181,6095197.45,92130
3072,0,0, ,653637.6057,6095198.307,92160
3073,0,0, ,653667.5935,6095199.163,92190
3074,0,0, ,653697.5813,6095200.02,92220
3075,0,0, ,653727.569,6095200.877,92250
3076,0,0, ,653757.5568,6095201.734,92280
3077,0,0, ,653787.5446,6095202.591,92310
3078,0,0, ,653817.5323,6095203.447,92340
3079,0,0, ,653847.5201,6095204.304,92370
3080,0,0, ,653877.5079,6095205.161,92400
3081,0,0, ,653907.4956,6095206.018,92430
3082,0,0, ,653937.4834,6095206.875,92460
3083,0,0, ,653967.4712,6095207.731,92490
3084,0,0, ,653997.4589,6095208.588,92520
3085,0,0, ,654027.4467,6095209.445,92550
3086,0,0, ,654057.4345,6095210.302,92580
3087,0,0, ,654087.4222,6095211.159,92610
3088,0,0, ,654117.41,6095212.015,92640
3089,0,0, ,654147.3978,6095212.872,92670
3090,0,0, ,654177.3855,6095213.729,92700
3091,0,0, ,654207.3733,6095214.586,92730
3092,0,0, ,654237.361,6095215.443,92760
3093,0,0, ,654267.3487,6095216.299,92790
3094,0,0, ,654297.3365,6095217.156,92820
3095,0,0, ,654327.3243,6095218.013,92850
3096,0,0, ,654357.312,6095218.87,92880
3097,0,0, ,654387.2998,6095219.727,92910
3098,0,0, ,654417.2876,6095220.583,92940
3099,0,0, ,654447.2753,6095221.44,92970
3100,0,0, ,654477.2631,6095222.297,93000
3101,0,0, ,654507.2509,6095223.154,93030
3102,0,0, ,654537.2386,6095224.01,93060
3103,0,0, ,654567.2264,6095224.867,93090
3104,0,0, ,654597.2142,6095225.724,93120
3105,0,0, ,654627.2019,6095226.581,93150
3106,0,0, ,654657.1897,6095227.438,93180
3107,0,0, ,654687.1775,6095228.294,93210
3108,0,0, ,654717.1652,6095229.151,93240
3109,0,0, ,654747.153,6095230.008,93270
3110,0,0, ,654777.1408,6095230.865,93300
3111,0,0, ,654807.1286,6095231.722,93330
3112,0,0, ,654837.1163,6095232.578,93360
3113,0,0, ,654867.104,6095233.435,93390
3114,0,0, ,654897.0918,6095234.292,93420
3115,0,0, ,654927.0795,6095235.149,93450
3116,0,0, ,654957.0673,6095236.006,93480
3117,0,0, ,654987.0551,6095236.862,93510
3118,0,0, ,655017.0428,6095237.719,93540
3119,0,0, ,655047.0306,6095238.576,93570
3120,0,0, ,655077.0184,6095239.433,93600
3121,0,0, ,655107.0061,6095240.29,93630
3122,0,0, ,655136.9939,6095241.146,93660
3123,0,0, ,655166.9817,6095242.003,93690
3124,0,0, ,655196.9694,6095242.86,93720
3125,0,0, ,655226.9572,6095243.717,93750
3126,0,0, ,655256.945,6095244.574,93780
3127,0,0, ,655286.9327,6095245.43,93810
3128,0,0, ,655316.9205,6095246.287,93840
3129,0,0, ,655346.9083,6095247.144,93870
3130,0,0, ,655376.896,6095248.001,93900
3131,0,0, ,655406.8838,6095248.857,93930
3132,0,0, ,655436.8716,6095249.714,93960
3133,0,0, ,655466.8592,6095250.571,93990
3134,0,0, ,655496.847,6095251.428,94020
3135,0,0, ,655526.8348,6095252.285,94050
3136,0,0, ,655556.8225,6095253.141,94080
3137,0,0, ,655586.8103,6095253.998,94110
3138,0,0, ,655616.7981,6095254.855,94140
3139,0,0, ,655646.7858,6095255.712,94170
3140,0,0, ,655676.7736,6095256.569,94200
3141,0,0, ,655706.7614,6095257.425,94230
3142,0,0, ,655736.7491,6095258.282,94260
3143,0,0, ,655766.7369,6095259.139,94290
3144,0,0, ,655796.7247,6095259.996,94320
3145,0,0, ,655826.7124,6095260.853,94350
3146,0,0, ,655856.7002,6095261.709,94380
3147,0,0, ,655886.688,6095262.566,94410
3148,0,0, ,655916.6758,6095263.423,94440
3149,0,0, ,655946.6635,6095264.28,94470
3150,0,0, ,655976.6513,6095265.137,94500
3151,0,0, ,656006.6391,6095265.993,94530
3152,0,0, ,656036.6268,6095266.85,94560
3153,0,0, ,656066.6145,6095267.707,94590
3154,0,0, ,656096.6023,6095268.564,94620
3155,0,0, ,656126.59,6095269.421,94650
3156,0,0, ,656156.5778,6095270.277,94680
3157,0,0, ,656186.5656,6095271.134,94710
3158,0,0, ,656216.5533,6095271.991,94740
3159,0,0, ,656246.5411,6095272.848,94770
3160,0,0, ,656276.5289,6095273.704,94800
3161,0,0, ,656306.5166,6095274.561,94830
3162,0,0, ,656336.5044,6095275.418,94860
3163,0,0, ,656366.4922,6095276.275,94890
3164,0,0, ,656396.4799,6095277.132,94920
3165,0,0, ,656426.4677,6095277.988,94950
3166,0,0, ,656456.4555,6095278.845,94980
3167,0,0, ,656486.4432,6095279.702,95010
3168,0,0, ,656516.431,6095280.559,95040
3169,0,0, ,656546.4188,6095281.416,95070
3170,0,0, ,656576.4065,6095282.272,95100
3171,0,0, ,656606.3943,6095283.129,95130
3172,0,0, ,656636.3821,6095283.986,95160
3173,0,0, ,656666.3697,6095284.843,95190
3174,0,0, ,656696.3575,6095285.7,95220
3175,0,0, ,656726.3453,6095286.556,95250
3176,0,0, ,656756.333,6095287.413,95280
3177,0,0, ,656786.3208,6095288.27,95310
3178,0,0, ,656816.3086,6095289.127,95340
3179,0,0, ,656846.2963,6095289.984,95370
3180,0,0, ,656876.2841,6095290.84,95400
3181,0,0, ,656906.2719,6095291.697,95430
3182,0,0, ,656936.2596,6095292.554,95460
3183,0,0, ,656966.2474,6095293.411,95490
3184,0,0, ,656996.2352,6095294.268,95520
3185,0,0, ,657026.2229,6095295.124,95550
3186,0,0, ,657056.2107,6095295.981,95580
3187,0,0, ,657086.1985,6095296.838,95610
3188,0,0, ,657116.1863,6095297.695,95640
3189,0,0, ,657146.174,6095298.551,95670
3190,0,0, ,657176.1618,6095299.408,95700
3191,0,0, ,657206.1496,6095300.265,95730
3192,0,0, ,657236.1373,6095301.122,95760
3193,0,0, ,657266.1251,6095301.979,95790
3194,0,0, ,657296.1128,6095302.835,95820
3195,0,0, ,657326.1005,6095303.692,95850
3196,0,0, ,657356.0883,6095304.549,95880
3197,0,0, ,657386.0761,6095305.406,95910
3198,0,0, ,657416.0638,6095306.263,95940
3199,0,0, ,657446.0516,6095307.119,95970
3200,0,0, ,657476.0394,6095307.976,96000
3201,0,0, ,657506.0271,6095308.833,96030
3202,0,0, ,657536.0149,6095309.69,96060
3203,0,0, ,657566.0027,6095310.547,96090
3204,0,0, ,657595.9904,6095311.403,96120
3205,0,0, ,657625.9782,6095312.26,96150
3206,0,0, ,657655.966,6095313.117,96180
3207,0,0, ,657685.9537,6095313.974,96210
3208,0,0, ,657715.9415,6095314.831,96240
3209,0,0, ,657745.9293,6095315.687,96270
3210,0,0, ,657775.917,6095316.544,96300
3211,0,0, ,657805.9048,6095317.401,96330
3212,0,0, ,657835.8926,6095318.258,96360
3213,0,0, ,657865.8803,6095319.115,96390
3214,0,0, ,657895.868,6095319.971,96420
3215,0,0, ,657925.8558,6095320.828,96450
3216,0,0, ,657955.8435,6095321.685,96480
3217,0,0, ,657985.8313,6095322.542,96510
3218,0,0, ,658015.8191,6095323.399,96540
3219,0,0, ,658045.8068,6095324.255,96570
3220,0,0, ,658075.7946,6095325.112,96600
3221,0,0, ,658105.7824,6095325.969,96630
3222,0,0, ,658135.7701,6095326.826,96660
3223,0,0, ,658165.7579,6095327.682,96690
3224,0,0, ,658195.7457,6095328.539,96720
3225,0,0, ,658225.7335,6095329.396,96750
3226,0,0, ,658255.7212,6095330.253,96780
3227,0,0, ,658285.709,6095331.11,96810
3228,0,0, ,658315.6968,6095331.966,96840
3229,0,0, ,658345.6845,6095332.823,96870
3230,0,0, ,658375.6723,6095333.68,96900
3231,0,0, ,658405.6601,6095334.537,96930
3232,0,0, ,658435.6478,6095335.394,96960
3233,0,0, ,658465.6356,6095336.25,96990
3234,0,0, ,658495.6233,6095337.107,97020
3235,0,0, ,658525.611,6095337.964,97050
3236,0,0, ,658555.5988,6095338.821,97080
3237,0,0, ,658585.5866,6095339.678,97110
3238,0,0, ,658615.5743,6095340.534,97140
3239,0,0, ,658645.5621,6095341.391,97170
3240,0,0, ,658675.5499,6095342.248,97200
3241,0,0, ,658705.5376,6095343.105,97230
3242,0,0, ,658735.5254,6095343.962,97260
3243,0,0, ,658765.5132,6095344.818,97290
3244,0,0, ,658795.5009,6095345.675,97320
3245,0,0, ,658825.4887,6095346.532,97350
3246,0,0, ,658855.4765,6095347.389,97380
3247,0,0, ,658885.4642,6095348.246,97410
3248,0,0, ,658915.452,6095349.102,97440
3249,0,0, ,658945.4398,6095349.959,97470
3250,0,0, ,658975.4275,6095350.816,97500
3251,0,0, ,659005.4153,6095351.673,97530
3252,0,0, ,659035.4031,6095352.529,97560
3253,0,0, ,659065.3908,6095353.386,97590
3254,0,0, ,659095.3785,6095354.243,97620
3255,0,0, ,659125.3663,6095355.1,97650
3256,0,0, ,659155.354,6095355.957,97680
3257,0,0, ,659185.3418,6095356.813,97710
3258,0,0, ,659215.3296,6095357.67,97740
3259,0,0, ,659245.3173,6095358.527,97770
3260,0,0, ,659275.3051,6095359.384,97800
3261,0,0, ,659305.2929,6095360.241,97830
3262,0,0, ,659335.2806,6095361.097,97860
3263,0,0, ,659365.2684,6095361.954,97890
3264,0,0, ,659395.2562,6095362.811,97920
3265,0,0, ,659425.244,6095363.668,97950
3266,0,0, ,659455.2317,6095364.525,97980
3267,0,0, ,659485.2195,6095365.381,98010
3268,0,0, ,659515.2073,6095366.238,98040
3269,0,0, ,659545.195,6095367.095,98070
3270,0,0, ,659575.1828,6095367.952,98100
3271,0,0, ,659605.1706,6095368.809,98130
3272,0,0, ,659635.1583,6095369.665,98160
3273,0,0, ,659665.1461,6095370.522,98190
3274,0,0, ,659695.1339,6095371.379,98220
3275,0,0, ,659725.1215,6095372.236,98250
3276,0,0, ,659755.1093,6095373.093,98280
3277,0,0, ,659785.0971,6095373.949,98310
3278,0,0, ,659815.0848,6095374.806,98340
3279,0,0, ,659845.0726,6095375.663,98370
3280,0,0, ,659875.0604,6095376.52,98400
3281,0,0, ,659905.0481,6095377.376,98430
3282,0,0, ,659935.0359,6095378.233,98460
3283,0,0, ,659965.0237,6095379.09,98490
3284,0,0, ,659995.0114,6095379.947,98520
3285,0,0, ,660024.9992,6095380.804,98550
3286,0,0, ,660054.987,6095381.66,98580
3287,0,0, ,660084.9747,6095382.517,98610
3288,0,0, ,660114.9625,6095383.374,98640
3289,0,0, ,660144.9503,6095384.231,98670
3290,0,0, ,660174.938,6095385.088,98700
3291,0,0, ,660204.9258,6095385.944,98730
3292,0,0, ,660234.9136,6095386.801,98760
3293,0,0, ,660264.9013,6095387.658,98790
3294,0,0, ,660294.8891,6095388.515,98820
3295,0,0, ,660324.8768,6095389.372,98850
3296,0,0, ,660354.8645,6095390.228,98880
3297,0,0, ,660384.8523,6095391.085,98910
3298,0,0, ,660414.8401,6095391.942,98940
3299,0,0, ,660444.8278,6095392.799,98970
3300,0,0, ,660474.8156,6095393.656,99000
3301,0,0, ,660504.8034,6095394.512,99030
3302,0,0, ,660534.7912,6095395.369,99060
3303,0,0, ,660564.7789,6095396.226,99090
3304,0,0, ,660594.7667,6095397.083,99120
3305,0,0, ,660624.7545,6095397.94,99150
3306,0,0, ,660654.7422,6095398.796,99180
3307,0,0, ,660684.73,6095399.653,99210
3308,0,0, ,660714.7178,6095400.51,99240
3309,0,0, ,660744.7055,6095401.367,99270
3310,0,0, ,660774.6933,6095402.223,99300
3311,0,0, ,660804.6811,6095403.08,99330
3312,0,0, ,660834.6688,6095403.937,99360
3313,0,0, ,660864.6566,6095404.794,99390
3314,0,0, ,660894.6444,6095405.651,99420
3315,0,0, ,660924.632,6095406.507,99450
3316,0,0, ,660954.6198,6095407.364,99480
3317,0,0, ,660984.6076,6095408.221,99510
3318,0,0, ,661014.5953,6095409.078,99540
3319,0,0, ,661044.5831,6095409.935,99570
3320,0,0, ,661074.5709,6095410.791,99600
3321,0,0, ,661104.5586,6095411.648,99630
3322,0,0, ,661134.5464,6095412.505,99660
3323,0,0, ,661164.5342,6095413.362,99690
3324,0,0, ,661194.5219,6095414.219,99720
3325,0,0, ,661224.5097,6095415.075,99750
3326,0,0, ,661254.4975,6095415.932,99780
3327,0,0, ,661284.4852,6095416.789,99810
3328,0,0, ,661314.473,6095417.646,99840
3329,0,0, ,661344.4608,6095418.503,99870
3330,0,0, ,661374.4485,6095419.359,99900
3331,0,0, ,661404.4363,6095420.216,99930
3332,0,0, ,661434.4241,6095421.073,99960
3333,0,0, ,661464.4118,6095421.93,99990
3334,0,0, ,661494.3996,6095422.787,100020
3335,0,0, ,661524.3873,6095423.643,100050
3336,0,0, ,661554.375,6095424.5,100080
3337,0,0, ,661584.3628,6095425.357,100110
3338,0,0, ,661614.3506,6095426.214,100140
3339,0,0, ,661644.3383,6095427.071,100170
3340,0,0, ,661674.3261,6095427.927,100200
3341,0,0, ,661704.3139,6095428.784,100230
3342,0,0, ,661734.3017,6095429.641,100260
3343,0,0, ,661764.2894,6095430.498,100290
3344,0,0, ,661794.2772,6095431.354,100320
3345,0,0, ,661824.265,6095432.211,100350
3346,0,0, ,661854.2527,6095433.068,100380
3347,0,0, ,661884.2405,6095433.925,100410
3348,0,0, ,661914.2283,6095434.782,100440
3349,0,0, ,661944.216,6095435.638,100470
3350,0,0, ,661974.2038,6095436.495,100500
3351,0,0, ,662004.1916,6095437.352,100530
3352,0,0, ,662034.1793,6095438.209,100560
3353,0,0, ,662064.1671,6095439.066,100590
3354,0,0, ,662094.1549,6095439.922,100620
3355,0,0, ,662124.1426,6095440.779,100650
3356,0,0, ,662154.1303,6095441.636,100680
3357,0,0, ,662184.1181,6095442.493,100710
3358,0,0, ,662214.1058,6095443.35,100740
3359,0,0, ,662244.0936,6095444.206,100770
3360,0,0, ,662274.0814,6095445.063,100800
3361,0,0, ,662304.0691,6095445.92,100830
3362,0,0, ,662334.0569,6095446.777,100860
3363,0,0, ,662364.0447,6095447.634,100890
3364,0,0, ,662394.0324,6095448.49,100920
3365,0,0, ,662424.0202,6095449.347,100950
3366,0,0, ,662454.008,6095450.204,100980
3367,0,0, ,662483.9957,6095451.061,101010
3368,0,0, ,662513.9835,6095451.918,101040
3369,0,0, ,662543.9713,6095452.774,101070
3370,0,0, ,662573.959,6095453.631,101100
3371,0,0, ,662603.9468,6095454.488,101130
3372,0,0, ,662633.9346,6095455.345,101160
3373,0,0, ,662663.9223,6095456.201,101190
3374,0,0, ,662693.9101,6095457.058,101220
3375,0,0, ,662723.8979,6095457.915,101250
3376,0,0, ,662753.8855,6095458.772,101280
3377,0,0, ,662783.8733,6095459.629,101310
3378,0,0, ,662813.8611,6095460.485,101340
3379,0,0, ,662843.8489,6095461.342,101370
3380,0,0, ,662873.8366,6095462.199,101400
3381,0,0, ,662903.8244,6095463.056,101430
3382,0,0, ,662933.8122,6095463.913,101460
3383,0,0, ,662963.7999,6095464.769,101490
3384,0,0, ,662993.7877,6095465.626,101520
3385,0,0, ,663023.7755,6095466.483,101550
3386,0,0, ,663053.7632,6095467.34,101580
3387,0,0, ,663083.751,6095468.197,101610
3388,0,0, ,663113.7388,6095469.053,101640
3389,0,0, ,663143.7265,6095469.91,101670
3390,0,0, ,663173.7143,6095470.767,101700
3391,0,0, ,663203.7021,6095471.624,101730
3392,0,0, ,663233.6898,6095472.481,101760
3393,0,0, ,663263.6776,6095473.337,101790
3394,0,0, ,663293.6654,6095474.194,101820
3395,0,0, ,663323.6531,6095475.051,101850
3396,0,0, ,663353.6408,6095475.908,101880
3397,0,0, ,663383.6286,6095476.765,101910
3398,0,0, ,663413.6163,6095477.621,101940
3399,0,0, ,663443.6041,6095478.478,101970
3400,0,0, ,663473.5919,6095479.335,102000
3401,0,0, ,663503.5796,6095480.192,102030
3402,0,0, ,663533.5674,6095481.048,102060
3403,0,0, ,663563.5552,6095481.905,102090
3404,0,0, ,663593.5429,6095482.762,102120
3405,0,0, ,663623.5307,6095483.619,102150
3406,0,0, ,663653.5185,6095484.476,102180
3407,0,0, ,663683.5062,6095485.332,102210
3408,0,0, ,663713.494,6095486.189,102240
3409,0,0, ,663743.4818,6095487.046,102270
3410,0,0, ,663773.4695,6095487.903,102300
3411,0,0, ,663803.4573,6095488.76,102330
3412,0,0, ,663833.4451,6095489.616,102360
3413,0,0, ,663863.4328,6095490.473,102390
3414,0,0, ,663893.4206,6095491.33,102420
3415,0,0, ,663923.4084,6095492.187,102450
3416,0,0, ,663953.396,6095493.044,102480
3417,0,0, ,663983.3838,6095493.9,102510
3418,0,0, ,664013.3716,6095494.757,102540
3419,0,0, ,664043.3594,6095495.614,102570
3420,0,0, ,664073.3471,6095496.471,102600
3421,0,0, ,664103.3349,6095497.328,102630
3422,0,0, ,664133.3227,6095498.184,102660
3423,0,0, ,664163.3104,6095499.041,102690
3424,0,0, ,664193.2982,6095499.898,102720
3425,0,0, ,664223.286,6095500.755,102750
3426,0,0, ,664253.2737,6095501.612,102780
3427,0,0, ,664283.2615,6095502.468,102810
3428,0,0, ,664313.2493,6095503.325,102840
3429,0,0, ,664343.237,6095504.182,102870
3430,0,0, ,664373.2248,6095505.039,102900
3431,0,0, ,664403.2126,6095505.895,102930
3432,0,0, ,664433.2003,6095506.752,102960
3433,0,0, ,664463.1881,6095507.609,102990
3434,0,0, ,664493.1759,6095508.466,103020
3435,0,0, ,664523.1636,6095509.323,103050
3436,0,0, ,664553.1514,6095510.179,103080
3437,0,0, ,664583.1391,6095511.036,103110
3438,0,0, ,664613.1268,6095511.893,103140
3439,0,0, ,664643.1146,6095512.75,103170
3440,0,0, ,664673.1024,6095513.607,103200
3441,0,0, ,664703.0901,6095514.463,103230
3442,0,0, ,664733.0779,6095515.32,103260
3443,0,0, ,664763.0657,6095516.177,103290
3444,0,0, ,664793.0534,6095517.034,103320
3445,0,0, ,664823.0412,6095517.891,103350
3446,0,0, ,664853.029,6095518.747,103380
3447,0,0, ,664883.0167,6095519.604,103410
3448,0,0, ,664913.0045,6095520.461,103440
3449,0,0, ,664942.9923,6095521.318,103470
3450,0,0, ,664972.98,6095522.175,103500
3451,0,0, ,665002.9678,6095523.031,103530
3452,0,0, ,665032.9556,6095523.888,103560
3453,0,0, ,665062.9433,6095524.745,103590
3454,0,0, ,665092.9311,6095525.602,103620
3455,0,0, ,665122.9189,6095526.459,103650
3456,0,0, ,665152.9066,6095527.315,103680
3457,0,0, ,665182.8943,6095528.172,103710
3458,0,0, ,665212.8821,6095529.029,103740
3459,0,0, ,665242.8699,6095529.886,103770
3460,0,0, ,665272.8576,6095530.742,103800
3461,0,0, ,665302.8454,6095531.599,103830
3462,0,0, ,665332.8332,6095532.456,103860
3463,0,0, ,665362.8209,6095533.313,103890
3464,0,0, ,665392.8087,6095534.17,103920
3465,0,0, ,665422.7965,6095535.026,103950
3466,0,0, ,665452.7842,6095535.883,103980
3467,0,0, ,665482.772,6095536.74,104010
3468,0,0, ,665512.7598,6095537.597,104040
3469,0,0, ,665542.7475,6095538.454,104070
3470,0,0, ,665572.7353,6095539.31,104100
3471,0,0, ,665602.7231,6095540.167,104130
3472,0,0, ,665632.7108,6095541.024,104160
3473,0,0, ,665662.6986,6095541.881,104190
3474,0,0, ,665692.6864,6095542.738,104220
3475,0,0, ,665722.6741,6095543.594,104250
3476,0,0, ,665752.6619,6095544.451,104280
3477,0,0, ,665782.6496,6095545.308,104310
3478,0,0, ,665812.6373,6095546.165,104340
3479,0,0, ,665842.6251,6095547.022,104370
3480,0,0, ,665872.6129,6095547.878,104400
3481,0,0, ,665902.6006,6095548.735,104430
3482,0,0, ,665932.5884,6095549.592,104460
3483,0,0, ,665962.5762,6095550.449,104490
3484,0,0, ,665992.5639,6095551.306,104520
3485,0,0, ,666022.5517,6095552.162,104550
3486,0,0, ,666052.5395,6095553.019,104580
3487,0,0, ,666082.5272,6095553.876,104610
3488,0,0, ,666112.515,6095554.733,104640
3489,0,0, ,666142.5028,6095555.59,104670
3490,0,0, ,666172.4905,6095556.446,104700
3491,0,0, ,666202.4783,6095557.303,104730
3492,0,0, ,666232.4661,6095558.16,104760
3493,0,0, ,666262.4538,6095559.017,104790
3494,0,0, ,666292.4416,6095559.873,104820
3495,0,0, ,666322.4294,6095560.73,104850
3496,0,0, ,666352.4172,6095561.587,104880
3497,0,0, ,666382.4048,6095562.444,104910
3498,0,0, ,666412.3926,6095563.301,104940
3499,0,0, ,666442.3804,6095564.157,104970
3500,0,0, ,666472.3681,6095565.014,105000
3501,0,0, ,666502.3559,6095565.871,105030
3502,0,0, ,666532.3437,6095566.728,105060
3503,0,0, ,666562.3314,6095567.585,105090
3504,0,0, ,666592.3192,6095568.441,105120
3505,0,0, ,666622.307,6095569.298,105150
3506,0,0, ,666652.2947,6095570.155,105180
3507,0,0, ,666682.2825,6095571.012,105210
3508,0,0, ,666712.2703,6095571.869,105240
3509,0,0, ,666742.258,6095572.725,105270
3510,0,0, ,666772.2458,6095573.582,105300
3511,0,0, ,666802.2336,6095574.439,105330
3512,0,0, ,666832.2213,6095575.296,105360
3513,0,0, ,666862.2091,6095576.153,105390
